,clean_word,weight
3542,lihat,0.0
3543,lik,-4.0
3544,lila,4.0
3545,lilit,0.0
3546,limbuk,3.0
3547,limpah,2.0
3548,linang,-3.0
3549,lincah,4.0
3550,lindap,-3.0
3551,lindu,4.0
3552,lindung,4.0
3553,lindur,-3.0
3554,linggis,-4.0
3555,lingkar,-3.0
3556,lingkung,3.0
3557,lingkup,-4.0
3558,lingsir,2.0
3559,linguis,-3.0
3560,lini,4.0
3561,lintang,-1.0
3562,lintar,-3.0
3563,lintas,-1.0
3564,linu,4.0
3565,linuhung,3.0
3566,lipat,-3.0
3567,lipat ,-3.0
3568,lipat ganda,-3.0
3569,liplap,-3.0
3570,lipur,2.6666666666666665
3571,liput,0.0
3572,lirih,-3.0
3573,lisan,3.0
3574,lisong,-3.0
3575,lisut,-4.0
3576,live,3.0
3577,liwa,-3.0
3578,loak,-4.0
3579,lock,-2.0
3580,loksek,-4.0
3581,loloh,-3.0
3582,lolos,-1.0
3583,lombong,-3.0
3584,lompat,-5.0
3585,lompong,1.0
3586,londang,-3.0
3587,loneng,-3.0
3588,longgar,3.0
3589,longgok,-3.0
3590,longo,3.0
3591,lontar,0.0
3592,lopak,-4.0
3593,lopaklapik,-4.0
3594,lorong,-4.0
3595,lorot,1.0
3596,losmen,2.0
3597,lost,-3.0
3598,lot,-5.0
3599,lotong,-4.0
3600,lotre,2.0
3601,love,5.0
3602,lovers,4.0
3603,loya,-4.0
3604,loyo,-3.0
3605,luak,-3.0
3606,luang,2.0
3607,luar biasa,4.0
3608,luas,2.6666666666666665
3609,lubang,-3.0
3610,lubang jarum,-5.0
3611,lubuk,-3.0
3612,lucah,-5.0
3613,luck,4.0
3614,lucu,1.0
3615,lucut,-3.0
3616,luda,-3.0
3617,ludes,-5.0
3618,lugas,4.0
3619,lugu,4.0
3620,luk,3.0
3621,luka,-5.0
3622,lukat,-4.0
3623,lukis,2.0
3624,luluh,5.0
3625,luluh lantak,-5.0
3626,lulur,-3.0
3627,lulus,4.0
3628,lumang,-5.0
3629,lumat,-4.0
3630,lumayan,1.0
3631,lumer,-3.0
3632,lumur,-4.0
3633,lumut,-3.0
3634,lunak,5.0
3635,lunas kapal,2.0
3636,luncas,-3.0
3637,lunch,3.0
3638,luncur,3.0
3639,lungkang,-4.0
3640,lungse,-4.0
3641,luntur,1.0
3642,lunyah,-3.0
3643,lupa,-2.0
3644,lupa diri,-3.0
3645,lupain,1.0
3646,luput,-3.0
3647,luruh,-1.0
3648,lurus,4.0
3649,lurus hati,3.0
3650,lusuh,-5.0
3651,lutu,-4.0
3652,lutut,-2.0
3653,luwes,-4.0
3654,luyu,-1.0
3655,maaf,0.5
3656,maafin,-3.0
3657,maap,-3.0
3658,maapin,-4.0
3659,maapkan,-3.0
3660,mabok,-4.0
3661,mabrur,4.0
3662,macem,-2.0
3663,macis,-4.0
3664,madani,-4.0
3665,madat,-3.0
3666,maen,3.0
3667,mafhum,3.0
3668,mafia,-5.0
3669,mager,-4.0
3670,maghrib,-2.0
3671,maha,4.0
3672,mahabah,4.0
3673,mahal,1.0
3674,mahdi,3.0
3675,maherat,-4.0
3676,mahfum,4.0
3677,mahh,-3.0
3678,mahir,4.0
3679,mahkamah,-3.0
3680,maho,-4.0
3681,maimun,4.0
3682,main,-1.0
3683,main kayu,-3.0
3684,main mata,-5.0
3685,main muda,-3.0
3686,mainin,-2.0
3687,mainstream,-3.0
3688,mairat,-5.0
3689,majenun,3.0
3690,majikan,-3.0
3691,majubersama,3.0
3692,makan,-1.3333333333333333
3693,makan bawang,-5.0
3694,makasih,4.0
3695,makbul,3.0
3696,makelar,-3.0
3697,makhluk,3.0
3698,makhluk halus,-4.0
3699,maki,-5.0
3700,makin,2.0
3701,maklum,3.0
3702,maklumat,2.0
3703,makmum,-3.0
3704,makmur,1.0
3705,makna,4.5
3706,makruf,4.0
3707,maksa,-5.0
3708,maksimal,3.0
3709,maksud,2.0
3710,mala,-5.0
3711,malak,-4.333333333333333
3712,malam,-1.0
3713,malang,-5.0
3714,malapateka,-3.0
3715,malapetaka,-5.0
3716,malas,-4.0
3717,malayari,3.0
3718,malem,-1.0
3719,males,-4.0
3720,malesin,-4.0
3721,malim,3.0
3722,maling,-5.0
3723,malu,-0.5
3724,malu mata,-4.0
3725,mam,-5.0
3726,mama,4.0
3727,mamah,-4.0
3728,mamak,2.0
3729,mamam,-3.0
3730,mamang,-4.0
3731,mambang,-4.0
3732,mampat,-3.0
3733,mampir,2.0
3734,mampu,3.0
3735,mampus,-5.0
3736,man,-1.0
3737,manah,-2.0
3738,manasuka,-4.0
3739,mancing,2.0
3740,mandiri,-3.0
3741,mandraguna,4.0
3742,maneh,-3.0
3743,manfaat,4.333333333333333
3744,mangau,-4.0
3745,manggak,-5.0
3746,manggala,3.0
3747,mangkak,3.0
3748,mangkas,-2.0
3749,mangkel,-4.0
3750,mangkir,-3.0
3751,mangut,-4.0
3752,manifestasi,-3.0
3753,manila,5.0
3754,manipulator,-4.0
3755,manis,5.0
3756,manja,2.0
3757,manjur,4.0
3758,mansukh,-4.0
3759,mantan,-3.0
3760,mantap,1.333333333333333
3761,mantik api,-4.0
3762,manusia,3.0
3763,manuver,-3.0
3764,mapan,3.0
3765,mara,-4.0
3766,marah,-4.5
3767,marahin,-4.0
3768,marak,-3.0
3769,margrit,3.0
3770,mariyuana,-3.0
3771,martabat,4.5
3772,martil,3.0
3773,maruk,-3.0
3774,masa bodoh,-4.0
3775,masa kini,3.0
3776,masai,-4.0
3777,masak,-1.0
3778,masakan,3.0
3779,masalah,-4.0
3780,masif,2.0
3781,masjid,3.0
3782,maskapai,3.0
3783,maslahat,3.0
3784,master,-1.0
3785,masuk,-3.0
3786,masygul,0.0
3787,masyhur,4.0
3788,mata,-2.0
3789,mata betung,-3.0
3790,mata cahari,2.0
3791,mata gawai,4.0
3792,mata ikan,-4.0
3793,matahari,2.0
3794,matamata,-3.0
3795,mati,-1.0
3796,mati pucuk,-5.0
3797,matiin,-2.0
3798,mau,3.0
3799,maujud,2.0
3800,maula,-4.0
3801,maut,4.0
3802,mayat,-4.0
3803,mayit,-4.0
3804,mbeling,-2.0
3805,mblo,-3.0
3806,medali,4.0
3807,medium,2.0
3808,medok,-3.0
3809,megah,4.0
3810,megat,-3.0
3811,meh,-5.0
3812,mekar,3.0
3813,melankoli,-5.0
3814,melankolis,-2.0
3815,melar,-2.0
3816,melarat,-4.0
3817,melek,2.0
3818,meleset,-3.0
3819,melet,-3.0
3820,melulu,-3.0
3821,meluluhlantakkan,-4.0
3822,memanasmanasi,-3.0
3823,memang,1.5
3824,mematutmatut,-3.0
3825,membedabedakan,-3.0
3826,memble,-3.0
3827,memedi,-4.0
3828,memejahijaukan,1.0
3829,memek,-5.0
3830,memorakporandakan,-3.0
3831,memujimuji,4.0
3832,menang,-1.3333333333333335
3833,mencacimaki,-5.0
3834,mencak,-5.0
3835,mencakmencak,-5.0
3836,mencampurbaurkan,-4.0
3837,menceng,-4.0
3838,mencepung,-5.0
3839,menceret,-5.0
3840,mencret,-4.0
3841,mending,-1.0
3842,mendung,-3.0
3843,menep,-3.0
3844,mengadaada,-4.0
3845,mengagakagak,-3.0
3846,mengangkatangkat,4.0
3847,mengap,-3.0
3848,mengatangatai,-5.0
3849,mengerinyau,-3.0
3850,menggaligali,-4.0
3851,menggelabu,-4.0
3852,menggelinyau,-3.0
3853,menggerenyam,-3.0
3854,menghalaibalaikan,-4.0
3855,menghancurluluhkan,-4.0
3856,mengharubirukan,-4.0
3857,menghinaphinap,-3.0
3858,menghisap,-1.0
3859,mengingatingat,2.0
3860,menginterprestasikan,1.0
3861,mengirangira,3.0
3862,mengirat,2.0
3863,mengkal,-4.0
3864,mengorekngorek,-4.0
3865,mengoyakoyak,-4.0
3866,meni,4.0
3867,menimangnimang,-3.0
3868,menimbangnimbang,-3.0
3869,menir,-4.0
3870,menit,-3.0
3871,menjadijadi,1.0
3872,menjapit,-4.0
3873,menjelekjelekkan,-4.0
3874,menjilatjilat,-2.0
3875,mentab,2.0
3876,mentang,-3.0
3877,mentangmentang,-4.0
3878,mentok,-5.0
3879,mentolo,-2.0
3880,menung,2.0
3881,menusuknusuk,-4.0
3882,menyanjungsanjung,2.0
3883,menyapunyapu,-4.0
3884,merah,4.0
3885,merah jambu,3.0
3886,merah muda,3.0
3887,merah telinga,1.0
3888,merana,-4.0
3889,merdesa,-5.0
3890,merdu,5.0
3891,merem,-2.0
3892,meremasremas,3.0
3893,merentangrentang,-5.0
3894,merespon,3.0
3895,merger,3.0
3896,meri,3.0
3897,meriang,-4.0
3898,merinding,-3.5
3899,merinin,-3.0
3900,merosot,-5.0
3901,mesem,2.0
3902,mesiu,-1.0
3903,meski,-2.0
3904,mesra,1.0
3905,mesti,-3.0
3906,mesum,-5.0
3907,mesut,-4.0
3908,metah,4.0
3909,metamorfosis,-3.0
3910,meteor,-4.0
3911,metode,-5.0
3912,mewek,-5.0
3913,mikat,2.0
3914,mikir,2.0
3915,mikirin,-3.0
3916,mikro,-3.0
3917,mikroanalisis,3.0
3918,mil,-3.0
3919,milih,-2.0
3920,milik,2.0
3921,miliun,-5.0
3922,mimpi,2.0
3923,mimpiin,-2.0
3924,minat,4.0
3925,minhaj,-4.0
3926,minim,-3.0
3927,minimal,-3.0
3928,minta,2.0
3929,minta  tuhan,3.0
3930,minum,-3.0
3931,minus,-3.0
3932,miring,-4.0
3933,mirip,1.5
3934,miris,-4.0
3935,misbah,4.0
3936,miskin,-5.0
3937,miss,-4.0
3938,mitra,2.0
3939,mksh,2.0
3940,mls,-4.0
3941,mobil,1.0
3942,moblong,3.0
3943,modal,2.0
3944,modar,-5.0
3945,model,3.0
3946,moderator,-3.0
3947,modern,3.0
3948,modifikasi,2.0
3949,modus,-3.0
3950,moga,1.0
3951,mogamoga,1.0
3952,mogok,-5.0
3953,mohon,2.5
3954,mohon diri,2.0
3955,mojang,2.0
3956,mola,4.0
3957,momentum,3.0
3958,momok,-4.5
3959,moncong,-3.0
3960,monggo,3.0
3961,monopoli,3.0
3962,montok,3.0
3963,monyet,-3.0
3964,mood,2.0
3965,moral,0.0
3966,moratmarit,-3.0
3967,moratorium,3.0
3968,morfin,-3.0
3969,motel,1.0
3970,motif,-3.0
3971,motivasi,-1.0
3972,moyang,-4.0
3973,mu,-4.0
3974,muai,3.0
3975,muak,-5.0
3976,mual,-5.0
3977,muara,4.0
3978,muas,5.0
3979,muat,-4.0
3980,mucikari,-5.0
3981,muda,-2.0
3982,mudah,-0.25
3983,mudahmudahan,1.0
3984,mudarat,-5.0
3985,mudik,-3.0
3986,mufaham,3.0
3987,mufakat,3.5
3988,muflis,-4.0
3989,muhibah,4.0
3990,mujarab,4.0
3991,muji,2.0
3992,mujur,4.0
3993,muka,2.0
3994,mukhlis,3.0
3995,mukibat,3.0
3996,mukim,2.3333333333333335
3997,muktabar,3.0
3998,muktamar,4.0
3999,mula,-0.5
4000,mulai,1.0
4001,mules,-4.0
4002,mulia,3.0
4003,mullah,3.0
4004,mulu,2.0
4005,mulus,3.5
4006,mulut,-1.0
4007,mulut gapil,-4.0
4008,mulut gatal,-4.0
4009,mulut rambang,-4.0
4010,mulut sungai,4.0
4011,mumet,-4.0
4012,mumi,-4.0
4013,mumpung,2.0
4014,muncikari,-5.0
4015,muncul,2.3333333333333335
4016,munding,-3.0
4017,mundur,-5.0
4018,mungil,3.0
4019,mungkar,-4.0
4020,mungkin,-1.0
4021,mungkir,-5.0
4022,mungut,-2.0
4023,muntah,-3.5
4024,muntup,-3.0
4025,mupeng,-2.0
4026,mupus,-4.0
4027,murah,-0.5
4028,muram,-4.5
4029,muram durja,-5.0
4030,murca,-4.0
4031,murid,3.0
4032,muring,-5.0
4033,murka,-4.5
4034,murtad,-5.0
4035,murung,-4.5
4036,murup,-3.0
4037,murus,-5.0
4038,musara,3.0
4039,musibah,-5.0
4040,music,1.0
4041,musik,2.0
4042,musir,-4.0
4043,muskil,-2.0
4044,muslim,3.0
4045,musnah,-5.0
4046,mustahil,3.0
4047,mustaid,3.0
4048,mustajab,4.0
4049,mustaka,-3.0
4050,mustakim,4.0
4051,musuh,-4.4
4052,musyawarah,2.0
4053,mutakhir,4.0
4054,mutlak,-3.0
4055,mutu,3.0
4056,muwafakat,3.0
4057,naas,-5.0
4058,nabi,2.0
4059,nabrak,-4.0
4060,nada,2.0
4061,naena,-2.0
4062,nafi,-4.0
4063,nafkah,3.0
4064,nafsu,3.0
4065,nahan,-3.0
4066,nahas,-2.0
4067,naik,1.0
4068,naik  pelamin,3.0
4069,naik darah,-4.0
4070,naik daun,4.0
4071,naik pelamin,4.0
4072,naik pitam,-4.0
4073,najis,-4.0
4074,najisin,-4.0
4075,nakal,-5.0
4076,nal,-3.0
4077,nala,-3.0
4078,nali,3.0
4079,nama,4.5
4080,nama buruk,-5.0
4081,nanar,-4.0
4082,nang,-5.0
4083,nanya,-1.0
4084,naon,-2.0
4085,napa,-2.0
4086,napas,3.0
4087,nape,-3.0
4088,napsu,-3.0
4089,narasi,-4.0
4090,narkotik,-3.0
4091,narkotika,-4.0
4092,nasabah,4.0
4093,nasi,2.0
4094,nasihat,-3.0
4095,natal,1.0
4096,natur,3.0
4097,natural,1.0
4098,naudzubillah,-5.0
4099,ndak,-3.0
4100,ndut,-4.0
4101,nebeng,-3.0
4102,neces,4.0
4103,necis,4.0
4104,negasi,-2.0
4105,negosiasi,2.0
4106,nekat,2.0
4107,nelangsa,-3.0
4108,nemenin,2.0
4109,nemu,-2.0
4110,nenes,-2.0
4111,neng,4.0
4112,neraka,-5.0
4113,nestapa,-2.0
4114,next,-2.0
4115,ngaceng,-5.0
4116,ngadepin,-2.0
4117,ngadu,-3.0
4118,ngajak,1.0
4119,ngakak,-2.0
4120,ngaku,2.0
4121,ngalah,2.0
4122,ngambek,-5.0
4123,ngamen,-3.0
4124,ngancem,-4.0
4125,nganggur,-3.0
4126,ngantuk,-2.0
4127,ngarep,-2.0
4128,ngarti,-3.0
4129,ngasih,3.0
4130,ngatain,-5.0
4131,ngeang,-4.0
4132,ngeden,-2.0
4133,ngeles,-3.0
4134,ngeluh,-4.0
4135,ngelupain,1.0
4136,ngenes,-4.0
4137,ngerasa,-2.0
4138,ngerasain,1.0
4139,ngeri,-4.0
4140,ngerjain,-2.0
4141,ngerti,1.0
4142,ngertiin,-3.0
4143,ngeselin,-5.0
4144,ngesot,-2.0
4145,ngespam,-3.0
4146,ngestalk,-4.0
4147,ngetawain,-4.0
4148,ngga,-2.0
4149,ngidam,-2.0
4150,ngikutin,-2.0
4151,ngilang,-3.0
4152,ngiler,-3.0
4153,ngilu,-4.0
4154,ngobrol,1.0
4155,ngomel,-4.0
4156,ngomongin,-3.0
4157,ngopi,3.0
4158,ngotot,-4.0
4159,ngurusin,2.0
4160,nian,4.0
4161,nice,4.0
4162,nihh,-3.0
4163,nihil,-4.0
4164,nikah,2.0
4165,nikmat,0.3333333333333335
4166,nila,2.0
4167,nilai,1.0
4168,ning,-5.0
4169,ninggalin,-4.0
4170,nira,-3.0
4171,nirmala,4.0
4172,nis,-3.0
4173,nista,-0.75
4174,njir,-3.0
4175,nobat,-3.0
4176,noda,-4.5
4177,nol,-3.0
4178,nomine,5.0
4179,nona,-3.0
4180,nongol,-2.0
4181,normal,1.0
4182,novel,2.0
4183,nuansa,-3.0
4184,nuftah,3.0
4185,nujum,-4.0
4186,numpuk,-3.0
4187,nunggu,1.0
4188,nungguin,1.0
4189,nuri,3.0
4190,nusuk,-3.0
4191,nuzul,-4.0
4192,nyakitin,-5.0
4193,nyala,-2.0
4194,nyalahin,-4.0
4195,nyali,4.0
4196,nyali besar,3.0
4197,nyaman,0.0
4198,nyamleng,5.0
4199,nyampah,-4.0
4200,nyamuk,-1.0
4201,nyana,3.0
4202,nyangka,-3.0
4203,nyanyang,-5.0
4204,nyanyi,2.8
4205,nyari,-2.0
4206,nyariin,-2.0
4207,nyasar,-4.0
4208,nyata,2.0
4209,nyebelin,-4.0
4210,nyebut,-3.0
4211,nyelekit,-4.0
4212,nyenyak,-4.0
4213,nyenyat,-4.0
4214,nyenyeh,-4.0
4215,nyerah,-3.0
4216,nyeri,-4.0
4217,nyesal,-4.0
4218,nyesek,-4.0
4219,nyesel,-5.0
4220,nyet,-4.0
4221,nyiksa,-4.0
4222,nyinyir,-4.0
4223,nyolong,-4.0
4224,nyontek,-5.0
4225,nyuruh,-3.0
4226,obar,-4.0
4227,obat,-3.0
4228,obat bedil,-3.0
4229,objektif,4.0
4230,obral,-3.0
4231,obrol,-4.0
4232,obsesi,1.0
4233,obsolet,-5.0
4234,oceh,-4.0
4235,odoh,-5.0
4236,ogah,-3.0
4237,ogahogahan,-4.0
4238,ogel,-4.0
4239,okay,4.0
4240,oke,2.0
4241,okeey,2.0
4242,olah,-4.0
4243,oleng,-3.0
4244,oles,0.0
4245,olet,-3.0
4246,olok,-4.0
4247,olokolok,-5.0
4248,oma,-2.0
4249,omong,-4.0
4250,omong kosong,-3.0
4251,onak,-4.0
4252,onar,-4.666666666666667
4253,ongkangongkang,-4.0
4254,ongok,-3.0
4255,only,1.0
4256,ons,-5.0
4257,onyakanyik,-4.0
4258,onyok,-3.0
4259,oon,-5.0
4260,open,-3.0
4261,operasi,1.0
4262,opium,-3.0
4263,oportunitas,3.0
4264,oposisi,-3.0
4265,opp,-1.0
4266,ora,-3.0
4267,orak senyum,2.0
4268,orang bunian,-4.0
4269,orang halus,-4.0
4270,orang islam,2.0
4271,orangorangan,-3.0
4272,orbit,-4.0
4273,orde,3.0
4274,ordo,3.0
4275,organisasi,3.0
4276,orientasi,3.0
4277,orisinal,3.0
4278,ornamen,5.0
4279,orok,-3.0
4280,osteoporosis,-5.0
4281,otak,1.0
4282,otak ayam,-5.0
4283,otak encer,2.0
4284,otak tajam,4.0
4285,otak telur,-5.0
4286,otak udang,-5.0
4287,otek,-4.0
4288,otentik,3.0
4289,otomatis,3.0
4290,otot,0.0
4291,oven,-4.0
4292,ovipositor,-3.0
4293,ovum,4.0
4294,oyak,-4.0
4295,oyok,-3.5
4296,oyong,-4.0
4297,pa,-5.0
4298,pacak,-3.6666666666666665
4299,pacangan,3.0
4300,pacar,2.5
4301,pacul,-4.0
4302,padang luas,-3.0
4303,padang pasir,-3.0
4304,padu,1.0
4305,paduka,4.0
4306,paduka tuan,4.0
4307,paganisme,-5.0
4308,page,2.0
4309,pagebluk,-5.0
4310,pagi,1.0
4311,pagina,-2.0
4312,pagon,3.0
4313,pahala,2.0
4314,paham,3.0
4315,paheman,4.0
4316,pahit,-3.0
4317,pailit,-5.0
4318,pait,-4.0
4319,pajak,-3.0
4320,pajang,4.0
4321,pakai,4.0
4322,pakai bahasa,-3.0
4323,pakar,-1.0
4324,pakat,4.0
4325,paket,4.0
4326,paksa,-4.0
4327,paku,-3.0
4328,palat,-5.0
4329,pales,-4.0
4330,palit,-3.0
4331,palka,-3.0
4332,palolo,-4.0
4333,pamer,-3.0
4334,pamflet,-3.0
4335,pamit,2.0
4336,pamor,3.0
4337,pampat,-5.0
4338,pamrih,1.0
4339,panar,-3.0
4340,panas,0.0
4341,panas hati,-5.0
4342,panas kuku,4.0
4343,pancakara,-4.0
4344,pancang,-3.0
4345,pancar,-3.0
4346,pancaroba,1.0
4347,pancur,1.0
4348,pandai,4.0
4349,pandai bicara,3.0
4350,pandang,1.3333333333333333
4351,pandemi,-5.0
4352,pandir,-5.0
4353,pandu,3.0
4354,pangah,-4.0
4355,pangeran,1.0
4356,panggang,-4.0
4357,panggil,-1.0
4358,panggul,4.0
4359,pangkal kerongkongan,-5.0
4360,pangkat,5.0
4361,pangku tangan,-4.0
4362,pangkur,-4.0
4363,panglima,3.0
4364,pangsa,-3.0
4365,pangus,5.0
4366,panik,-4.0
4367,panil,4.0
4368,panitia,3.0
4369,panjang,2.3333333333333335
4370,panjang tungkai,2.0
4371,panjat doa,4.0
4372,panjipanji,-3.0
4373,panorama,3.0
4374,pantai,1.0
4375,pantak,-4.0
4376,pantang,-4.0
4377,pantar,1.0
4378,pantas,1.5
4379,pantas mulut,2.0
4380,pantat,3.0
4381,pantau,2.0
4382,pantes,1.0
4383,pantesan,-2.0
4384,panti,2.0
4385,pantul,3.0
4386,papak,-3.0
4387,papakerma,-5.0
4388,papar,0.0
4389,papas,-5.0
4390,parade,1.0
4391,paradigma,3.0
4392,parah,-5.0
4393,parak,-4.0
4394,paralelogram,-4.0
4395,paramarta,4.0
4396,paranormal,-2.0
4397,parap,-3.0
4398,parapara,2.0
4399,parau,-4.0
4400,pari,-3.0
4401,paripurna,1.0
4402,pariwara,-3.0
4403,parkir,1.0
4404,parlemen,-3.0
4405,parlente,-4.0
4406,parokial,-3.0
4407,parsel,2.0
4408,partai,-3.0
4409,partisipasi,3.0
4410,paruh,-3.0
4411,parut,-3.0
4412,pas,3.0
4413,pasak,-4.0
4414,pasal,-4.0
4415,pasang,1.0
4416,pasang hidup,4.0
4417,pasar uang,2.0
4418,pasif,1.0
4419,pasok,-3.0
4420,pasrah,3.0
4421,pasu,-5.0
4422,pasuk,-1.0
4423,patah,-4.0
4424,patah pucuk,-5.0
4425,pataka,-3.0
4426,patgulipat,-5.0
4427,pati,3.0
4428,patok,4.0
4429,patos,-5.0
4430,patroli,3.0
4431,patuh,3.6666666666666665
4432,patuk,-5.0
4433,patung,-3.0
4434,patut,2.0
4435,paut,-1.0
4436,pawana,-4.0
4437,paya,4.0
4438,payah,-3.0
4439,payu,2.0
4440,payudara,-3.0
4441,pdhal,-2.0
4442,pecah,-4.0
4443,pecat,-5.0
4444,pedar,-4.0
4445,pedas,-4.0
4446,pedes,-2.0
4447,pedih,-4.5
4448,pedofil,-5.0
4449,pedoman,4.0
4450,peduli,4.0
4451,pegah,5.0
4452,pegal hati,-4.0
4453,pegang,1.3333333333333335
4454,pegang kitab,4.0
4455,pegari,-3.0
4456,pegawai,3.0
4457,pegawai negeri,-3.0
4458,pegawai perintah,-3.0
4459,pejajaran,-4.0
4460,pejal,-3.0
4461,pejatian,3.0
4462,peka,2.0
4463,pekak,-3.0
4464,pekik,-4.333333333333333
4465,pekir,-4.0
4466,pekuk,-3.0
4467,pelak,-3.0
4468,pelamin,4.0
4469,pelana,-3.0
4470,pelancar,2.0
4471,pelangi,4.0
4472,pelanting,-3.0
4473,pelecok,-3.0
4474,pelekok,-3.0
4475,peles,-1.0
4476,peleset,-4.0
4477,pelesir,3.0
4478,pelesit,-4.0
4479,pelet,-3.0
4480,pelihara,3.5
4481,pelik,-4.0
4482,pelir,-5.0
4483,pelit,4.0
4484,pelita,4.0
4485,pelor,-3.0
4486,pelosok,-3.0
4487,pelosot,-3.0
4488,peluk,1.0
4489,pelupuk mata,4.0
4490,peluru,-3.0
4491,pemair,3.0
4492,pematang,-4.0
4493,pemberitahuan,-3.0
4494,pemintaminta,-4.0
4495,pemuda,2.0
4496,penasaran,-3.0
4497,penat,0.0
4498,pencar,-5.0
4499,pencet,-2.0
4500,pencil,-5.0
4501,pendam,-1.0
4502,pendek,-2.0
4503,pendek akal,-3.0
4504,pendek tali,-4.0
4505,pendekar,3.0
4506,pending,-3.0
4507,pengalasan,3.0
4508,pengang,-3.0
4509,pengap,-4.0
4510,pengar,-4.0
4511,pengaruh,-1.0
4512,penggal lidah,-5.0
4513,penghisapan,-4.0
4514,pening,-3.0
4515,penis,-5.0
4516,peniti,-4.0
4517,penjara,-4.0
4518,penjuru,-3.0
4519,pensiun,-3.0
4520,pental,-3.0
4521,penting,4.0
4522,pentungpentungan,-4.0
4523,penuh,-3.0
4524,penuh sesak,-3.0
4525,penyap,-3.0
4526,pepak,-3.0
4527,pepat,-3.0
4528,pepet,-5.0
4529,perahu,-4.0
4530,perai,3.0
4531,perak,1.0
4532,peran ,2.5
4533,perang,0.0
4534,perang hati,-4.0
4535,perang mulut,-4.0
4536,peranjat,-3.0
4537,peras,-4.0
4538,perata,2.0
4539,perban,-3.0
4540,percaya,3.0
4541,percaya diri,4.0
4542,percuma,4.0
4543,perdata,-3.0
4544,perdeo,4.0
4545,pere,3.0
4546,perempuan cantik,5.0
4547,perenyak,-4.0
4548,peres,-3.0
4549,peretel,-4.0
4550,perfek,4.0
4551,pergi,1.0
4552,pergok,-5.0
4553,perhati,4.0
4554,peri,3.0
4555,peria,2.0
4556,perian,3.0
4557,perih,-4.5
4558,periksa,-5.0
4559,perilaku,2.0
4560,perinci,3.0
4561,pering,-3.0
4562,peringkat,4.0
4563,peristiwa,2.0
4564,perit,-4.0
4565,perjuangin,3.0
4566,perkakas,-3.0
4567,perkara,-4.0
4568,perkasa,4.0
4569,perkolasi,3.0
4570,perkutut,-3.0
4571,perlahanlahan,-4.0
4572,perli,-5.0
4573,perlina,-3.0
4574,perlu,3.5
4575,perlup,3.0
4576,perlus,-4.0
4577,permadani,3.0
4578,permai,-4.0
4579,permanen,3.0
4580,permata,3.0
4581,pernik,3.0
4582,perosok,-4.5
4583,persen,2.0
4584,perseptif,3.0
4585,personalitas,1.0
4586,persuasi,-3.0
4587,pertahanin,1.0
4588,pertiwi,3.0
4589,peruk,-4.0
4590,perus,-5.0
4591,perut,3.0
4592,perwira,4.0
4593,pesam,4.0
4594,pesan,2.0
4595,pesanggrahan,2.0
4596,pesat,3.5
4597,pesawat,-3.0
4598,pesona,4.333333333333333
4599,pesta,4.0
4600,pestaka,4.0
4601,petah lidah,4.0
4602,petaka,-4.0
4603,petes,4.0
4604,petir,-3.0
4605,petuah,-3.0
4606,petus,-3.0
4607,pgen,-1.0
4608,php,-4.0
4609,pialang,-3.0
4610,piawai,4.0
4611,pica,-4.0
4612,pidana,-3.0
4613,pihak,-3.25
4614,pijak,-3.0
4615,pijar,-3.0
4616,pijatpijat,-5.0
4617,pikat,-4.0
4618,pikir,-2.0
4619,pikir tumpul,-3.0
4620,pikul,-3.0
4621,pikun,-4.0
4622,pilak,-5.0
4623,pilih,3.0
4624,pilihpilih,-3.0
4625,pilin,-2.0
4626,pilon,-3.0
4627,pilu,-5.0
4628,pinak,-3.0
4629,pincang,-4.0
4630,pinda,4.0
4631,pindah,-2.0
4632,pinggir,-4.0
4633,pinggul,4.0
4634,pingin,2.0
4635,pingsan,-3.0
4636,pinisepuh,3.0
4637,pinky,3.0
4638,pintar,4.0
4639,pintas,3.0
4640,pinter,5.0
4641,pionir,3.0
4642,pipih,-3.0
4643,pipis,-2.0
4644,pipit,-3.0
4645,pisah,-3.6666666666666665
4646,pita,-4.0
4647,pitnah,-3.0
4648,piuh,3.0
4649,piye,-3.0
4650,please,-3.0
4651,plong,3.0
4652,plongahplongoh,-3.0
4653,plongaplongo,-3.0
4654,pls,-3.0
4655,plus,2.0
4656,pohon,-4.0
4657,poin,2.0
4658,pojok,-3.6666666666666665
4659,poko,-2.0
4660,pokok,0.0
4661,pokta,5.0
4662,pol,-3.0
4663,pola,3.5
4664,polemik,3.0
4665,poleng,-3.0
4666,politik,-1.0
4667,polos,-2.0
4668,polusi,-4.0
4669,pongah,-5.0
4670,pongsu,-4.0
4671,poor,-4.0
4672,pop,5.0
4673,popok,-4.0
4674,populer,5.0
4675,porakporanda,-5.0
4676,porno,-5.0
4677,porsi,4.0
4678,portofolio,2.0
4679,pose,3.0
4680,posisi,-5.0
4681,positif,4.0
4682,potel,-5.0
4683,potensi,3.0
4684,potol,-4.0
4685,potong,-2.5
4686,prabu,4.0
4687,praduga,-3.0
4688,prahara,-3.0
4689,prajurit,2.0
4690,prakarsa,3.0
4691,prakira,3.0
4692,praktis,4.0
4693,pranatal,-3.0
4694,prapendapat,-3.0
4695,prasangka,1.0
4696,prasarana,3.0
4697,prasetia,3.0
4698,prawira,4.0
4699,prayojana,3.0
4700,prediksi,3.0
4701,preferensi,3.0
